1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1453,1421,1388,1380,1369,1369,1333,1380,1304,1353,1382,1209,1138,1260,1231,1327,1144,1162,1240,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1047,1164,930,1005,901,930,890,897,893,869,864,871,818,793,757,881,828,777,848,790,820,774,765,812,721,729,826,782,740,738,586,631,674,672,596,581,689,584,555,642,628,581,489,496,549,515,516,553,480,472,419,420,387,457,464,483,378,408,374,388,417,402,366,426,367,397,291,354,285,276,282,259,266,1024,317,350,294,269,1024,266,1024,1024,319,328,338,289,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024
1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1621,1624,1547,1660,1597,1591,1542,1566,1688,1603,1620,1704,1618,1632,1593,1604,1627,1608,1610,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1567,1521,1557,1538,1502,1582,1551,1549,1570,1547,1559,1607,1556,1641,1494,1457,1490,1483,1451,1469,1426,1472,1456,1409,1564,1342,1521,1411,1480,1377,1437,1319,1388,1406,1439,1412,1431,1375,1370,1285,1387,1438,1302,1291,1328,1333,1217,1264,1294,1248,1247,1312,1260,1259,1178,1193,1278,1169,1197,1193,1248,1205,1175,1149,1186,1037,1141,1089,1136,999,910,1082,1065,1792,1026,858,940,886,1792,930,1792,1792,812,863,796,831,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792
