1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1786,1780,1769,1761,1761,1753,1746,1740,1734,1726,1712,1685,1705,1673,1686,1675,1676,1634,1640,1623,1614,1617,1616,1561,1590,1547,1533,1561,1518,1566,1530,1493,1497,1531,1463,1460,1473,1472,1474,1413,1445,1452,1423,1385,1396,1371,1303,1339,1298,1332,1359,1326,1295,1259,1228,1287,1188,1237,1250,1247,1238,1228,1185,1139,1164,1186,1107,1157,1076,1149,1117,1039,1026,1035,997,1072,978,1033,960,946,1029,994,975,951,905,952,886,884,937,882,894,851,823,835,840,846,822,831,787,828,778,773,763,782,722,753,718,740,695,709,696,673,685,660,677,666,651,630,625,620,610,602,596,590,584,577,570,565,563,559,543,537,530,529,530,526,520,503,495,496,505,515,477,466,457,491,467,492,468,489,461,419,447,453,445,405,432,461,490,412,468,447,452,427,407,415,448,527,411,412,518,479,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024
1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,983,998,938,1124,1034,1066,973,999,995,1070,1130,1222,1078,1213,1118,1143,1087,1242,1200,1232,1237,1206,1181,1305,1219,1300,1311,1237,1310,1177,1256,1310,1290,1195,1317,1310,1276,1262,1245,1328,1269,1242,1280,1320,1296,1317,1373,1332,1361,1321,1280,1309,1331,1351,1365,1314,1373,1339,1322,1318,1318,1318,1338,1353,1337,1321,1347,1326,1345,1320,1328,1338,1335,1331,1327,1322,1319,1321,1312,1306,1315,1312,1309,1303,1286,1302,1276,1275,1299,1276,1283,1258,1237,1250,1257,1264,1248,1260,1220,1265,1220,1218,1212,1242,1158,1219,1169,1216,1137,1184,1167,1119,1169,1113,1179,1168,1142,1072,1082,1088,1062,1011,1046,1048,1047,1015,1009,1062,947,932,1027,1023,1032,950,906,894,890,933,938,899,843,799,887,905,913,783,824,749,784,725,765,862,761,733,733,811,729,663,610,722,617,634,616,641,660,633,575,481,604,591,462,490,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792
