0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.79,67.53,68.47,69.4,70.32,71.24,72.16,73.08,74.0,74.91,75.82,76.73,77.64,78.55,79.46,80.37,81.28,82.19,83.1,84.01,84.93,85.85,86.77,87.7,88.62,89.56,90.5,91.44,92.39,93.34,94.31,95.27,96.25,97.24,98.23,99.23,100.25,101.27,102.31,103.36,104.42,105.49,106.58,107.68,108.8,109.94,111.09,112.26,113.45,114.65,115.88,117.13,118.41,119.7,121.02,122.37,123.74,125.14,126.56,128.01,129.5,131.01,132.56,134.13,135.74,137.39,139.06,140.77,142.52,144.29,146.11,147.95,149.83,151.75,153.69,155.67,157.67,159.71,161.77,163.85,165.96,168.09,170.23,172.39,174.56,176.74,178.93,181.11,183.3,185.48,187.65,189.81,191.95,194.08,196.19,198.27,200.34,202.37,204.38,206.36,208.3,210.22,212.1,213.95,215.76,217.54,219.29,221.0,222.68,224.32,225.93,227.51,229.06,230.57,232.06,233.51,234.94,236.34,237.71,239.06,240.38,241.67,242.95,244.2,245.43,246.64,247.83,249.0,250.15,251.29,252.41,253.51,254.6,255.68,256.74,257.79,258.83,259.85,260.87,261.87,262.87,263.85,264.83,265.8,266.76,267.72,268.67,269.61,270.55,271.49,272.42,273.34,274.27,275.18,276.1,277.02,277.93,278.84,279.75,280.66,281.57,282.48,283.39,284.3,285.21,286.13,287.04,287.96,288.88,289.81,290.73,291.66,292.59,294.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.833,0.58,1.34,2.11,2.89,3.67,4.45,5.24,6.04,6.83,7.63,8.43,9.24,10.05,10.86,11.67,12.49,13.31,14.13,14.95,15.77,16.59,17.42,18.24,19.07,19.9,20.72,21.55,22.38,23.2,24.03,24.85,25.67,26.49,27.31,28.13,28.94,29.75,30.56,31.37,32.17,32.97,33.76,34.55,35.34,36.12,36.89,37.66,38.42,39.18,39.92,40.66,41.4,42.12,42.83,43.53,44.23,44.91,45.58,46.24,46.88,47.51,48.13,48.73,49.32,49.89,50.44,50.97,51.48,51.98,52.45,52.9,53.33,53.73,54.11,54.46,54.79,55.09,55.37,55.61,55.83,56.01,56.17,56.29,56.39,56.45,56.49,56.49,56.46,56.39,56.3,56.18,56.02,55.84,55.62,55.38,55.11,54.81,54.48,54.13,53.75,53.35,52.92,52.47,52.0,51.51,51.0,50.46,49.92,49.35,48.76,48.16,47.55,46.92,46.27,45.62,44.95,44.27,43.58,42.87,42.16,41.44,40.71,39.97,39.23,38.47,37.71,36.94,36.17,35.39,34.61,33.82,33.03,32.23,31.43,30.62,29.82,29.01,28.19,27.38,26.56,25.74,24.92,24.1,23.27,22.45,21.63,20.8,19.98,19.15,18.33,17.5,16.68,15.86,15.04,14.22,13.4,12.58,11.77,10.96,10.15,9.34,8.54,7.74,6.94,6.15,5.35,4.57,3.79,3.01,2.23,1.46,0.7,-0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
